Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001
8,DCH,2318.008,18058.936,0,0,Recovas_Capacity_Check,3.85833,-1.66988,3.14137,4.21663,12.07335,-6.44296,25.3
8,DCH,2319.019,18059.947,0,0,Recovas_Capacity_Check,3.85822,-1.66997,3.1409,4.21663,12.07155,-6.44312,25.3
8,DCH,2320.033,18060.961,0,0,Recovas_Capacity_Check,3.85822,-1.66997,3.14045,4.21663,12.06981,-6.44312,25.3
8,DCH,2321.001,18061.929,0,0,Recovas_Capacity_Check,3.85811,-1.66997,3.13998,4.21663,12.068,-6.44293,25.3
8,DCH,2322.011,18062.939,0,0,Recovas_Capacity_Check,3.858,-1.66997,3.13952,4.21663,12.06619,-6.44275,25.3
8,DCH,2323.098,18064.026,0,0,Recovas_Capacity_Check,3.85789,-1.66988,3.13905,4.21663,12.06438,-6.44221,25.3
8,DCH,2324.035,18064.963,0,0,Recovas_Capacity_Check,3.85778,-1.66988,3.13858,4.21663,12.06257,-6.44237,25.3
8,DCH,2325.003,18065.931,0,0,Recovas_Capacity_Check,3.85766,-1.66997,3.13811,4.21663,12.06076,-6.44219,25.3
8,DCH,2326.017,18066.945,0,0,Recovas_Capacity_Check,3.85744,-1.66988,3.13766,4.21663,12.05902,-6.44166,25.3
8,DCH,2327.027,18067.955,0,0,Recovas_Capacity_Check,3.85744,-1.66988,3.13719,4.21663,12.05721,-6.44182,25.3
8,DCH,2328.037,18068.965,0,0,Recovas_Capacity_Check,3.85733,-1.66988,3.1367,4.21663,12.05534,-6.44163,25.3
8,DCH,2329.011,18069.939,0,0,Recovas_Capacity_Check,3.85722,-1.66988,3.13627,4.21663,12.05367,-6.4411,25.3
8,DCH,2330.02,18070.948,0,0,Recovas_Capacity_Check,3.85711,-1.66988,3.13578,4.21663,12.05179,-6.44091,25.3
8,DCH,2331.029,18071.957,0,0,Recovas_Capacity_Check,3.857,-1.66988,3.13531,4.21663,12.04998,-6.44107,25.3
8,DCH,2332.004,18072.932,0,0,Recovas_Capacity_Check,3.85689,-1.66988,3.13488,4.21663,12.04832,-6.44054,25.3
8,DCH,2333.015,18073.943,0,0,Recovas_Capacity_Check,3.85678,-1.66988,3.13439,4.21663,12.04643,-6.4407,25.3
8,DCH,2333.984,18074.912,0,0,Recovas_Capacity_Check,3.85678,-1.66988,3.13404,4.21663,12.04506,-6.44017,25.3
8,DCH,2335.037,18075.965,0,0,Recovas_Capacity_Check,3.85655,-1.66988,3.13349,4.21663,12.04296,-6.43999,25.3
8,DCH,2336.008,18076.936,0,0,Recovas_Capacity_Check,3.85655,-1.66988,3.13302,4.21663,12.04115,-6.43999,25.3
8,DCH,2337.044,18077.972,0,0,Recovas_Capacity_Check,3.85644,-1.66988,3.13261,4.21663,12.03955,-6.4398,25.3
8,DCH,2338.03,18078.958,0,0,Recovas_Capacity_Check,3.85633,-1.66988,3.1321,4.21663,12.0376,-6.43961,25.3
8,DCH,2339.001,18079.929,0,0,Recovas_Capacity_Check,3.85622,-1.66988,3.13164,4.21663,12.03579,-6.43959,25.3
8,DCH,2340.131,18081.059,0,0,Recovas_Capacity_Check,3.85611,-1.66988,3.13115,4.21663,12.03391,-6.43959,25.3
8,DCH,2341.026,18081.954,0,0,Recovas_Capacity_Check,3.856,-1.66988,3.1307,4.21663,12.03217,-6.43906,25.3
8,DCH,2342.037,18082.965,0,0,Recovas_Capacity_Check,3.85589,-1.66988,3.13023,4.21663,12.03036,-6.43887,25.3
8,DCH,2343.043,18083.971,0,0,Recovas_Capacity_Check,3.85577,-1.66988,3.12978,4.21663,12.02863,-6.43869,25.3
8,DCH,2344.021,18084.949,0,0,Recovas_Capacity_Check,3.85566,-1.66997,3.12931,4.21663,12.02681,-6.43885,25.3
8,DCH,2345.031,18085.959,0,0,Recovas_Capacity_Check,3.85555,-1.66988,3.12884,4.21663,12.02501,-6.43831,25.3
8,DCH,2346.003,18086.931,0,0,Recovas_Capacity_Check,3.85544,-1.66997,3.12839,4.21663,12.02327,-6.43847,25.3
8,DCH,2347.013,18087.941,0,0,Recovas_Capacity_Check,3.85533,-1.66988,3.12792,4.21663,12.02146,-6.43794,25.3
8,DCH,2348.022,18088.95,0,0,Recovas_Capacity_Check,3.85522,-1.66988,3.12743,4.21663,12.01958,-6.43776,25.3
8,DCH,2349.037,18089.965,0,0,Recovas_Capacity_Check,3.85511,-1.66997,3.127,4.21663,12.01792,-6.43792,25.3
8,DCH,2350.006,18090.934,0,0,Recovas_Capacity_Check,3.85511,-1.66997,3.12651,4.21663,12.01604,-6.43792,25.3
8,DCH,2351.014,18091.942,0,0,Recovas_Capacity_Check,3.855,-1.66988,3.12604,4.21663,12.01424,-6.43739,25.3
8,DCH,2352.029,18092.957,0,0,Recovas_Capacity_Check,3.85488,-1.66988,3.12561,4.21663,12.01257,-6.43755,25.3
8,DCH,2353,18093.928,0,0,Recovas_Capacity_Check,3.85477,-1.66988,3.12512,4.21663,12.01069,-6.43701,25.3
8,DCH,2354.008,18094.936,0,0,Recovas_Capacity_Check,3.85466,-1.66988,3.12473,4.21663,12.00917,-6.43683,25.3
8,DCH,2355.023,18095.951,0,0,Recovas_Capacity_Check,3.85455,-1.66988,3.1242,4.21663,12.00714,-6.43664,25.3
8,DCH,2356.031,18096.959,0,0,Recovas_Capacity_Check,3.85444,-1.66988,3.12372,4.21663,12.00527,-6.4368,25.3
8,DCH,2357.037,18097.965,0,0,Recovas_Capacity_Check,3.85433,-1.66997,3.12328,4.21663,12.0036,-6.43662,25.3
8,DCH,2358.013,18098.941,0,0,Recovas_Capacity_Check,3.85422,-1.66997,3.12282,4.21663,12.00179,-6.43609,25.3
8,DCH,2359.021,18099.949,0,0,Recovas_Capacity_Check,3.85411,-1.66988,3.12233,4.21663,11.99992,-6.4359,25.3
8,DCH,2360.046,18100.974,0,0,Recovas_Capacity_Check,3.85399,-1.66988,3.12191,4.21663,11.99829,-6.43571,25.3
8,DCH,2361.005,18101.933,0,0,Recovas_Capacity_Check,3.85388,-1.66997,3.12143,4.21663,11.99644,-6.43587,25.3
8,DCH,2362.015,18102.943,0,0,Recovas_Capacity_Check,3.85388,-1.66988,3.12096,4.21663,11.99464,-6.43534,25.3
8,DCH,2363.143,18104.071,0,0,Recovas_Capacity_Check,3.85377,-1.66997,3.12046,4.21663,11.99272,-6.43569,25.3
8,DCH,2364,18104.928,0,0,Recovas_Capacity_Check,3.85355,-1.66988,3.12004,4.21663,11.99109,-6.4355,25.3
8,DCH,2365.008,18105.936,0,0,Recovas_Capacity_Check,3.85344,-1.66988,3.11957,4.21663,11.98929,-6.43513,25.3
8,DCH,2366.127,18107.055,0,0,Recovas_Capacity_Check,3.85344,-1.66997,3.11908,4.21663,11.98741,-6.43479,25.3
8,DCH,2367.032,18107.96,0,0,Recovas_Capacity_Check,3.85333,-1.66988,3.11863,4.21663,11.98567,-6.4346,25.3
8,DCH,2368.001,18108.929,0,0,Recovas_Capacity_Check,3.85322,-1.66997,3.11816,4.21663,11.98387,-6.43476,25.3
8,DCH,2369.037,18109.965,0,0,Recovas_Capacity_Check,3.85311,-1.66997,3.11771,4.21663,11.98213,-6.43457,25.3
8,DCH,2370.026,18110.954,0,0,Recovas_Capacity_Check,3.85299,-1.66988,3.11724,4.21663,11.98032,-6.43404,25.3
8,DCH,2371.035,18111.963,0,0,Recovas_Capacity_Check,3.85288,-1.66988,3.11678,4.21663,11.97852,-6.43386,25.3
8,DCH,2372.007,18112.935,0,0,Recovas_Capacity_Check,3.85277,-1.66997,3.11632,4.21663,11.97678,-6.43402,25.3
8,DCH,2372.409,18113.337,0,0,Recovas_Capacity_Check,3.85266,-1.66997,3.11612,4.21663,11.97599,-6.43402,25.3
8,DCH,2373.02,18113.948,0,0,Recovas_Capacity_Check,3.85266,-1.66988,3.11586,4.21663,11.97497,-6.43349,25.3
8,DCH,2374.029,18114.957,0,0,Recovas_Capacity_Check,3.85255,-1.66988,3.11537,4.21663,11.9731,-6.4333,25.3
8,DCH,2375.001,18115.929,0,0,Recovas_Capacity_Check,3.85244,-1.66988,3.11494,4.21663,11.97143,-6.43311,25.3
8,DCH,2376.012,18116.94,0,0,Recovas_Capacity_Check,3.85233,-1.66988,3.11445,4.21663,11.96955,-6.43293,25.3
8,DCH,2377.021,18117.949,0,0,Recovas_Capacity_Check,3.85233,-1.66988,3.11398,4.21663,11.96775,-6.43293,25.3
8,DCH,2378.035,18118.963,0,0,Recovas_Capacity_Check,3.8521,-1.66988,3.11355,4.21663,11.96608,-6.43256,25.3
8,DCH,2379.005,18119.933,0,0,Recovas_Capacity_Check,3.85199,-1.66997,3.11306,4.21663,11.9642,-6.43272,25.3
8,DCH,2380.013,18120.941,0,0,Recovas_Capacity_Check,3.85199,-1.66988,3.11269,4.21663,11.96279,-6.43237,25.3
8,DCH,2381.029,18121.957,0,0,Recovas_Capacity_Check,3.85188,-1.66988,3.11216,4.21663,11.96073,-6.432,25.3
8,DCH,2381.997,18122.925,0,0,Recovas_Capacity_Check,3.85177,-1.66988,3.11169,4.21663,11.95893,-6.432,25.3
8,DCH,2383.035,18123.963,0,0,Recovas_Capacity_Check,3.85166,-1.66988,3.11124,4.21663,11.95719,-6.43235,25.3
8,DCH,2384.023,18124.951,0,0,Recovas_Capacity_Check,3.85155,-1.66988,3.11075,4.21663,11.95531,-6.43163,25.3
8,DCH,2385.031,18125.959,0,0,Recovas_Capacity_Check,3.85144,-1.66988,3.11026,4.21663,11.95344,-6.43144,25.3
8,DCH,2386.119,18127.047,0,0,Recovas_Capacity_Check,3.85133,-1.66988,3.10987,4.21663,11.95191,-6.43126,25.3
8,DCH,2387.017,18127.945,0,0,Recovas_Capacity_Check,3.85121,-1.66988,3.10936,4.21663,11.94996,-6.43107,25.3
8,DCH,2388.025,18128.953,0,0,Recovas_Capacity_Check,3.8511,-1.66988,3.10889,4.21663,11.94816,-6.43123,25.3
8,DCH,2389.095,18130.023,0,0,Recovas_Capacity_Check,3.85099,-1.66997,3.10843,4.21663,11.94636,-6.43105,25.3
8,DCH,2390.01,18130.938,0,0,Recovas_Capacity_Check,3.85088,-1.66988,3.10797,4.21663,11.94461,-6.4307,25.3
8,DCH,2391.018,18131.946,0,0,Recovas_Capacity_Check,3.85088,-1.66988,3.10751,4.21663,11.94281,-6.43033,25.3
8,DCH,2392.011,18132.939,0,0,Recovas_Capacity_Check,3.85077,-1.66988,3.10705,4.21663,11.94107,-6.43067,25.3
8,DCH,2393.005,18133.933,0,0,Recovas_Capacity_Check,3.85066,-1.66988,3.10658,4.21663,11.93927,-6.43014,25.3
8,DCH,2394.012,18134.94,0,0,Recovas_Capacity_Check,3.85055,-1.66997,3.1061,4.21663,11.93739,-6.42996,25.3
8,DCH,2395.025,18135.953,0,0,Recovas_Capacity_Check,3.85044,-1.66988,3.10567,4.21663,11.93573,-6.42977,25.3
8,DCH,2395.997,18136.925,0,0,Recovas_Capacity_Check,3.85033,-1.66997,3.10518,4.21663,11.93385,-6.42959,25.3
8,DCH,2397.003,18137.931,0,0,Recovas_Capacity_Check,3.85021,-1.66988,3.10471,4.21663,11.93205,-6.42975,25.3
8,DCH,2398.017,18138.945,0,0,Recovas_Capacity_Check,3.8501,-1.66988,3.10426,4.21663,11.93031,-6.42921,25.3
8,DCH,2399.029,18139.957,0,0,Recovas_Capacity_Check,3.84999,-1.66988,3.10377,4.21663,11.92843,-6.42903,25.3
8,DCH,2400.037,18140.965,0,0,Recovas_Capacity_Check,3.84988,-1.66988,3.1033,4.21663,11.92663,-6.42884,25.3
8,DCH,2401.01,18141.938,0,0,Recovas_Capacity_Check,3.84988,-1.66988,3.10287,4.21663,11.92497,-6.42884,25.3
8,DCH,2402.021,18142.949,0,0,Recovas_Capacity_Check,3.84977,-1.66988,3.10238,4.21663,11.92309,-6.42866,25.3
8,DCH,2403.03,18143.958,0,0,Recovas_Capacity_Check,3.84955,-1.66988,3.10192,4.21663,11.92129,-6.42829,25.3
8,DCH,2404.004,18144.932,0,0,Recovas_Capacity_Check,3.84955,-1.66997,3.10148,4.21663,11.91962,-6.42863,25.3
8,DCH,2405.014,18145.942,0,0,Recovas_Capacity_Check,3.84944,-1.66988,3.10099,4.21663,11.91774,-6.4281,25.3
8,DCH,2406.018,18146.946,0,0,Recovas_Capacity_Check,3.84932,-1.66988,3.10064,4.21663,11.91637,-6.42791,25.3
8,DCH,2407.036,18147.964,0,0,Recovas_Capacity_Check,3.84921,-1.66997,3.10009,4.21663,11.91428,-6.42773,25.3
8,DCH,2408.006,18148.934,0,0,Recovas_Capacity_Check,3.8491,-1.66988,3.09963,4.21663,11.91247,-6.42754,25.3
8,DCH,2409.093,18150.021,0,0,Recovas_Capacity_Check,3.84899,-1.66997,3.09921,4.21663,11.91089,-6.4277,25.3
8,DCH,2410.027,18150.955,0,0,Recovas_Capacity_Check,3.84888,-1.66988,3.09871,4.21663,11.90894,-6.42717,25.3
8,DCH,2410.998,18151.926,0,0,Recovas_Capacity_Check,3.84877,-1.66988,3.09824,4.21663,11.90713,-6.42699,25.3
8,DCH,2412.059,18152.987,0,0,Recovas_Capacity_Check,3.84866,-1.66997,3.09777,4.21663,11.90535,-6.42715,25.3
8,DCH,2413.022,18153.95,0,0,Recovas_Capacity_Check,3.84855,-1.66988,3.0973,4.21663,11.90352,-6.42661,25.3
8,DCH,2414.032,18154.96,0,0,Recovas_Capacity_Check,3.84843,-1.66997,3.09683,4.21663,11.90172,-6.42661,25.3
8,DCH,2415.029,18155.957,0,0,Recovas_Capacity_Check,3.84843,-1.66997,3.09638,4.21663,11.89998,-6.42677,25.3
8,DCH,2416.016,18156.944,0,0,Recovas_Capacity_Check,3.84821,-1.66988,3.09591,4.21663,11.89818,-6.4264,25.3
8,DCH,2417.023,18157.951,0,0,Recovas_Capacity_Check,3.84821,-1.66988,3.09544,4.21663,11.89638,-6.42606,25.3
8,DCH,2418.081,18159.009,0,0,Recovas_Capacity_Check,3.8481,-1.66997,3.09499,4.21663,11.89464,-6.42622,25.3
8,DCH,2419.008,18159.936,0,0,Recovas_Capacity_Check,3.84799,-1.66988,3.0945,4.21663,11.89276,-6.42569,25.3
8,DCH,2420.015,18160.943,0,0,Recovas_Capacity_Check,3.84799,-1.66997,3.09404,4.21663,11.89096,-6.4255,25.3
8,DCH,2421.028,18161.956,0,0,Recovas_Capacity_Check,3.84777,-1.66988,3.0936,4.21663,11.8893,-6.42531,25.3
8,DCH,2422,18162.928,0,0,Recovas_Capacity_Check,3.84766,-1.66988,3.09312,4.21663,11.88742,-6.42547,25.3
8,DCH,2423.008,18163.936,0,0,Recovas_Capacity_Check,3.84754,-1.66988,3.09265,4.21663,11.88562,-6.42529,25.3
8,DCH,2424.021,18164.949,0,0,Recovas_Capacity_Check,3.84754,-1.66988,3.0922,4.21663,11.88388,-6.42494,25.3
8,DCH,2425.034,18165.962,0,0,Recovas_Capacity_Check,3.84743,-1.66988,3.09171,4.21663,11.88201,-6.42476,25.3
8,DCH,2425.998,18166.926,0,0,Recovas_Capacity_Check,3.84732,-1.66988,3.09128,4.21663,11.88036,-6.42492,25.3
8,DCH,2427.015,18167.943,0,0,Recovas_Capacity_Check,3.84721,-1.66988,3.09081,4.21663,11.87854,-6.42439,25.3
8,DCH,2428.026,18168.954,0,0,Recovas_Capacity_Check,3.8471,-1.66988,3.09032,4.21663,11.87667,-6.4242,25.3
8,DCH,2429.031,18169.959,0,0,Recovas_Capacity_Check,3.84699,-1.66988,3.08985,4.21663,11.87487,-6.42401,25.3
8,DCH,2430.007,18170.935,0,0,Recovas_Capacity_Check,3.84688,-1.66988,3.08942,4.21663,11.87321,-6.42383,25.3
8,DCH,2431.018,18171.946,0,0,Recovas_Capacity_Check,3.84677,-1.66997,3.08893,4.21663,11.87133,-6.42399,25.3
8,DCH,2432.065,18172.993,0,0,Recovas_Capacity_Check,3.84677,-1.66997,3.08854,4.21663,11.86983,-6.42346,25.3
8,DCH,2433,18173.928,0,0,Recovas_Capacity_Check,3.84666,-1.66997,3.08803,4.21663,11.86786,-6.4238,25.3
8,DCH,2434.013,18174.941,0,0,Recovas_Capacity_Check,3.84654,-1.66988,3.08756,4.21663,11.86606,-6.42327,25.3
8,DCH,2435.064,18175.992,0,0,Recovas_Capacity_Check,3.84643,-1.66997,3.08715,4.21663,11.86447,-6.42343,25.3
8,DCH,2436.035,18176.963,0,0,Recovas_Capacity_Check,3.84632,-1.66988,3.08664,4.21663,11.86252,-6.4229,25.3
8,DCH,2437.006,18177.934,0,0,Recovas_Capacity_Check,3.84621,-1.66997,3.08617,4.21663,11.86072,-6.42306,25.3
8,DCH,2437.991,18178.919,0,0,Recovas_Capacity_Check,3.8461,-1.66988,3.08576,4.21663,11.85913,-6.42287,25.3
8,DCH,2439.029,18179.957,0,0,Recovas_Capacity_Check,3.84599,-1.66997,3.08523,4.21663,11.8571,-6.42234,25.3
8,DCH,2439.999,18180.927,0,0,Recovas_Capacity_Check,3.84588,-1.66988,3.08477,4.21663,11.8553,-6.42216,25.3
8,DCH,2441.067,18181.995,0,0,Recovas_Capacity_Check,3.84588,-1.66988,3.08432,4.21663,11.85357,-6.42197,25.3
8,DCH,2442.023,18182.951,0,0,Recovas_Capacity_Check,3.84577,-1.66988,3.08385,4.21663,11.85176,-6.42213,25.3
8,DCH,2443.035,18183.963,0,0,Recovas_Capacity_Check,3.84554,-1.66988,3.08338,4.21663,11.84996,-6.42195,25.3
8,DCH,2444.006,18184.934,0,0,Recovas_Capacity_Check,3.84554,-1.66997,3.08293,4.21663,11.84823,-6.42195,25.3
8,DCH,2445.017,18185.945,0,0,Recovas_Capacity_Check,3.84543,-1.66988,3.08246,4.21663,11.84642,-6.42176,25.3
8,DCH,2446.026,18186.954,0,0,Recovas_Capacity_Check,3.84532,-1.66988,3.08197,4.21663,11.84455,-6.42123,25.3
8,DCH,2446.998,18187.926,0,0,Recovas_Capacity_Check,3.84521,-1.66988,3.08154,4.21663,11.84289,-6.42104,25.3
8,DCH,2448.012,18188.94,0,0,Recovas_Capacity_Check,3.8451,-1.66997,3.08105,4.21663,11.84101,-6.4212,25.3
8,DCH,2449.017,18189.945,0,0,Recovas_Capacity_Check,3.84499,-1.66997,3.08058,4.21663,11.83922,-6.42102,25.3
8,DCH,2450.032,18190.96,0,0,Recovas_Capacity_Check,3.84488,-1.66988,3.08015,4.21663,11.83755,-6.42049,25.3
8,DCH,2451.004,18191.932,0,0,Recovas_Capacity_Check,3.84476,-1.66988,3.07966,4.21663,11.83567,-6.4203,25.3
8,DCH,2452.01,18192.938,0,0,Recovas_Capacity_Check,3.84476,-1.66988,3.0793,4.21663,11.83427,-6.42065,25.3
8,DCH,2453.027,18193.955,0,0,Recovas_Capacity_Check,3.84465,-1.66988,3.07876,4.21663,11.83221,-6.42011,25.3
8,DCH,2453.997,18194.925,0,0,Recovas_Capacity_Check,3.84454,-1.66997,3.07829,4.21663,11.83041,-6.42009,25.3
8,DCH,2454.995,18195.923,0,0,Recovas_Capacity_Check,3.84443,-1.66997,3.07786,4.21663,11.82876,-6.42009,25.3
8,DCH,2456.019,18196.947,0,0,Recovas_Capacity_Check,3.84432,-1.66988,3.07735,4.21663,11.8268,-6.41956,25.3
8,DCH,2457.031,18197.959,0,0,Recovas_Capacity_Check,3.84421,-1.66988,3.07688,4.21663,11.825,-6.41937,25.3
8,DCH,2458.092,18199.02,0,0,Recovas_Capacity_Check,3.8441,-1.66997,3.07647,4.21663,11.82341,-6.41953,25.3
8,DCH,2459.014,18199.942,0,0,Recovas_Capacity_Check,3.84399,-1.66988,3.07596,4.21663,11.82146,-6.419,25.3
8,DCH,2460.024,18200.952,0,0,Recovas_Capacity_Check,3.84399,-1.66997,3.0755,4.21663,11.81966,-6.41935,25.3
8,DCH,2461.174,18202.102,0,0,Recovas_Capacity_Check,3.84388,-1.66988,3.07505,4.21663,11.81793,-6.41882,25.3
8,DCH,2462.008,18202.936,0,0,Recovas_Capacity_Check,3.84376,-1.66988,3.07458,4.21663,11.81612,-6.41863,25.3
8,DCH,2463.018,18203.946,0,0,Recovas_Capacity_Check,3.84365,-1.66988,3.07411,4.21663,11.81432,-6.41844,25.3
8,DCH,2464.072,18205,0,0,Recovas_Capacity_Check,3.84354,-1.66997,3.07366,4.21663,11.81259,-6.4186,25.3
8,DCH,2465.002,18205.93,0,0,Recovas_Capacity_Check,3.84343,-1.66997,3.07317,4.21663,11.81071,-6.41842,25.3
8,DCH,2466.012,18206.94,0,0,Recovas_Capacity_Check,3.84332,-1.66997,3.0727,4.21663,11.80891,-6.41823,25.3
8,DCH,2467.024,18207.952,0,0,Recovas_Capacity_Check,3.84321,-1.66988,3.07227,4.21663,11.80725,-6.41823,25.3
8,DCH,2467.996,18208.924,0,0,Recovas_Capacity_Check,3.8431,-1.66997,3.07178,4.21663,11.80537,-6.41786,25.3
8,DCH,2469.007,18209.935,0,0,Recovas_Capacity_Check,3.8431,-1.66988,3.07131,4.21663,11.80357,-6.41752,25.3
8,DCH,2470.019,18210.947,0,0,Recovas_Capacity_Check,3.84299,-1.66988,3.07086,4.21663,11.80184,-6.41733,25.3
8,DCH,2471.031,18211.959,0,0,Recovas_Capacity_Check,3.84287,-1.66988,3.07037,4.21663,11.79997,-6.41749,25.3
8,DCH,2471.999,18212.927,0,0,Recovas_Capacity_Check,3.84276,-1.66997,3.06994,4.21663,11.79832,-6.4173,25.3
8,DCH,2472.526,18213.454,0,0,Recovas_Capacity_Check,3.84265,-1.66997,3.06968,4.21663,11.7973,-6.4173,25.3
8,DCH,2473.014,18213.942,0,0,Recovas_Capacity_Check,3.84265,-1.66988,3.06947,4.21663,11.7965,-6.41677,25.3
8,DCH,2474.026,18214.954,0,0,Recovas_Capacity_Check,3.84254,-1.66988,3.06898,4.21663,11.79463,-6.41659,25.3
8,DCH,2475.033,18215.961,0,0,Recovas_Capacity_Check,3.84243,-1.66988,3.06852,4.21663,11.79284,-6.41675,25.3
8,DCH,2476.007,18216.935,0,0,Recovas_Capacity_Check,3.84232,-1.66988,3.06808,4.21663,11.79117,-6.41622,25.3
8,DCH,2477.017,18217.945,0,0,Recovas_Capacity_Check,3.84221,-1.66997,3.06759,4.21663,11.78929,-6.41622,25.3
8,DCH,2478.062,18218.99,0,0,Recovas_Capacity_Check,3.84221,-1.66997,3.06715,4.21663,11.7876,-6.41637,25.3
8,DCH,2479,18219.928,0,0,Recovas_Capacity_Check,3.8421,-1.66988,3.06669,4.21663,11.78583,-6.41584,25.3
8,DCH,2480.011,18220.939,0,0,Recovas_Capacity_Check,3.84198,-1.66988,3.06623,4.21663,11.78403,-6.41566,25.3
8,DCH,2481.025,18221.953,0,0,Recovas_Capacity_Check,3.84187,-1.66988,3.06581,4.21663,11.78245,-6.41582,25.3
8,DCH,2482.033,18222.961,0,0,Recovas_Capacity_Check,3.84176,-1.66988,3.06531,4.21663,11.7805,-6.41529,25.3
8,DCH,2483.005,18223.933,0,0,Recovas_Capacity_Check,3.84165,-1.66988,3.06484,4.21663,11.7787,-6.41526,25.3
8,DCH,2484.133,18225.061,0,0,Recovas_Capacity_Check,3.84154,-1.66997,3.06434,4.21663,11.77681,-6.41492,25.3
8,DCH,2485.029,18225.957,0,0,Recovas_Capacity_Check,3.84143,-1.66997,3.0639,4.21663,11.77509,-6.41507,25.3
8,DCH,2485.999,18226.927,0,0,Recovas_Capacity_Check,3.84132,-1.66997,3.06343,4.21663,11.77329,-6.41507,25.3
8,DCH,2487.041,18227.969,0,0,Recovas_Capacity_Check,3.84132,-1.66988,3.06298,4.21663,11.77156,-6.41454,25.3
8,DCH,2488.023,18228.951,0,0,Recovas_Capacity_Check,3.84121,-1.66988,3.06251,4.21663,11.76975,-6.41436,25.3
8,DCH,2489.034,18229.962,0,0,Recovas_Capacity_Check,3.84098,-1.66997,3.06204,4.21663,11.76795,-6.41433,25.3
8,DCH,2490.003,18230.931,0,0,Recovas_Capacity_Check,3.84098,-1.66988,3.06159,4.21663,11.76623,-6.41399,25.3
8,DCH,2491.016,18231.944,0,0,Recovas_Capacity_Check,3.84087,-1.66988,3.06112,4.21663,11.76442,-6.4138,25.3
8,DCH,2492.025,18232.953,0,0,Recovas_Capacity_Check,3.84076,-1.66997,3.06063,4.21663,11.76255,-6.41396,25.3
8,DCH,2492.997,18233.925,0,0,Recovas_Capacity_Check,3.84065,-1.66988,3.0602,4.21663,11.76089,-6.41343,25.3
8,DCH,2494.011,18234.939,0,0,Recovas_Capacity_Check,3.84054,-1.66988,3.05971,4.21663,11.75901,-6.41324,25.3
8,DCH,2495.019,18235.947,0,0,Recovas_Capacity_Check,3.84043,-1.66988,3.05924,4.21663,11.75722,-6.41306,25.3
8,DCH,2496.031,18236.959,0,0,Recovas_Capacity_Check,3.84043,-1.66988,3.05881,4.21663,11.75556,-6.41306,25.3
8,DCH,2497.002,18237.93,0,0,Recovas_Capacity_Check,3.84032,-1.66988,3.05832,4.21663,11.75368,-6.41287,25.3
8,DCH,2498.011,18238.939,0,0,Recovas_Capacity_Check,3.84021,-1.66988,3.05794,4.21663,11.75223,-6.41269,25.3
8,DCH,2499.025,18239.953,0,0,Recovas_Capacity_Check,3.84009,-1.66997,3.05741,4.21663,11.75016,-6.41285,25.3
8,DCH,2500.034,18240.962,0,0,Recovas_Capacity_Check,3.83998,-1.66988,3.05692,4.21663,11.74828,-6.41232,25.3
8,DCH,2501.039,18241.967,0,0,Recovas_Capacity_Check,3.83987,-1.66988,3.05647,4.21663,11.74655,-6.41266,25.3
8,DCH,2502.017,18242.945,0,0,Recovas_Capacity_Check,3.83976,-1.66997,3.05602,4.21663,11.74482,-6.41229,25.3
8,DCH,2503.028,18243.956,0,0,Recovas_Capacity_Check,3.83976,-1.66988,3.05553,4.21663,11.74295,-6.41194,25.3
8,DCH,2504.049,18244.977,0,0,Recovas_Capacity_Check,3.83965,-1.66997,3.05512,4.21663,11.74137,-6.4121,25.3
8,DCH,2505.011,18245.939,0,0,Recovas_Capacity_Check,3.83954,-1.66988,3.05463,4.21663,11.73949,-6.41157,25.3
8,DCH,2506.021,18246.949,0,0,Recovas_Capacity_Check,3.83943,-1.66988,3.05416,4.21663,11.73769,-6.41139,25.3
8,DCH,2507.145,18248.073,0,0,Recovas_Capacity_Check,3.83932,-1.66988,3.05366,4.21663,11.73579,-6.4112,25.3
8,DCH,2508.004,18248.932,0,0,Recovas_Capacity_Check,3.8392,-1.66997,3.05324,4.21663,11.73416,-6.41102,25.3
8,DCH,2509.012,18249.94,0,0,Recovas_Capacity_Check,3.83909,-1.66988,3.05277,4.21663,11.73237,-6.41117,25.3
8,DCH,2510.115,18251.043,0,0,Recovas_Capacity_Check,3.83898,-1.66988,3.05229,4.21663,11.73051,-6.41117,25.3
8,DCH,2511.035,18251.963,0,0,Recovas_Capacity_Check,3.83898,-1.66988,3.05183,4.21663,11.72876,-6.41064,25.3
8,DCH,2512.004,18252.932,0,0,Recovas_Capacity_Check,3.83876,-1.66997,3.05137,4.21663,11.72696,-6.41027,25.3
8,DCH,2513.047,18253.975,0,0,Recovas_Capacity_Check,3.83876,-1.66988,3.05092,4.21663,11.72524,-6.41027,25.3
8,DCH,2514.03,18254.958,0,0,Recovas_Capacity_Check,3.83865,-1.66988,3.05044,4.21663,11.72343,-6.41009,25.3
8,DCH,2514.999,18255.927,0,0,Recovas_Capacity_Check,3.83854,-1.66997,3.04998,4.21663,11.72164,-6.41025,25.3
8,DCH,2516.01,18256.938,0,0,Recovas_Capacity_Check,3.83843,-1.66997,3.04953,4.21663,11.7199,-6.41006,25.3
8,DCH,2517.023,18257.951,0,0,Recovas_Capacity_Check,3.83831,-1.66988,3.04906,4.21663,11.7181,-6.40953,25.3
